doi,author_name,given_name,family_name,keyword,pubmed_id,affiliation,institute,address,full_name
10.1172/jci.insight.159491,Lussier YA,Yves A.,Lussier,Coccidioides,36166305,"The Center for Applied Genetics and Genomic Medicine, Department of Medicine, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1657 E Helen St, Tucson, AZ 85721, USA",Yves A. Lussier
10.1172/jci.insight.159491,Olivier KN,Kenneth N.,Olivier,Coccidioides,36166305,"Laboratory of Chronic Airway Infection, Pulmonary Branch, National Heart, Lung, and Blood Institute, NIH, Bethesda, Maryland, USA.",and Blood Institute,"114 Pereira Drive UCI, C Student Center, Irvine, CA 92617, USA",Kenneth N. Olivier
10.1172/jci.insight.159491,Boucher RC,Richard C.,Boucher,Coccidioides,36166305,"Marsico Lung Institute and Cystic Fibrosis Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"7009, Marsico Hall, 125 Mason Farm Rd, Chapel Hill, NC 27599, USA",Richard C. Boucher
10.1172/jci.insight.159491,Hickman HD,Heather D.,Hickman,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Heather D. Hickman
10.1172/jci.insight.159491,Frelinger J,Jeffrey,Frelinger,Coccidioides,36166305,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA",Jeffrey Frelinger
10.1172/jci.insight.159491,Fierer J,Joshua,Fierer,Coccidioides,36166305,"Division of Infectious Diseases, Departments of Pathology and Medicine, School of Medicine, University of California San Diego, La Jolla, California, USA.",University of California San Diego,"4168 Front St, San Diego, CA 92103, USA",Joshua Fierer
10.1172/jci.insight.159491,Shubitz LF,Lisa F.,Shubitz,Coccidioides,36166305,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA",Lisa F. Shubitz
10.1172/jci.insight.159491,Leto TL,Thomas L.,Leto,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Thomas L. Leto
10.1172/jci.insight.159491,Thompson GR,George R.,Thompson,Coccidioides,36166305,"Department of Medical Microbiology and Immunology, University of California Davis, Davis, California, USA.",University of California Davis,"Veterinary Medicine 3A, Davis, CA 95616, USA",George R. Thompson
10.1172/jci.insight.159491,Galgiani JN,John N.,Galgiani,Coccidioides,36166305,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA",John N. Galgiani
10.1172/jci.insight.159491,Lionakis MS,Michail S.,Lionakis,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Michail S. Lionakis
10.1172/jci.insight.159491,Holland SM,Steven M.,Holland,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA",Steven M. Holland
10.1093/g3journal/jkab132,Matute DR,Daniel R,Matute,Coccidioides,33871031,"Biology Department, University of North Carolina, Chapel Hill, NC 27599, USA.",University of North Carolina,"Coker Hall, 120 South Rd, Chapel Hill, NC 27599, USA",Daniel R Matute
10.1093/g3journal/jkab132,Stajich JE,Jason E,Stajich,Coccidioides,33871031,"Department of Microbiology and Plant Pathology, University of California, Riverside, CA 92521, USA.",University of California,"Office: 1207K Genomics, 2430 Life Sciences, Riverside, CA 92521, USA",Jason E Stajich
10.1093/g3journal/jkab132,Barker BM,Bridget M,Barker,Coccidioides,33871031,"Pathogen and Microbiome Institute, Northern Arizona University, Flagstaff, AZ 86011, USA.",Northern Arizona University,"1395 Knoles Dr, Flagstaff, AZ 86011, USA",Bridget M Barker
10.1016/j.funbio.2019.06.007,Peterson SW,Stephen W.,Peterson,Talaromyces,31542192,"National Center for Agricultural Utilization Research, Agricultural Research Service, U. S. Department of Agriculture, 1815 North University Street, Peoria, IL, 61604, USA. Electronic address: Stephen.peterson@ars.usda.gov.",1815 North University Street,"1815 N University St, Peoria, IL 61604, USA",Stephen W. Peterson
10.1016/j.funbio.2019.06.007,Jurjević Ž,Željko,Jurjević,Talaromyces,31542192,"EMSL Analytical, Inc., 200 Route 130 North, Cinnaminson, NJ, 08077, USA.",Unparsed,"200 US-130 North, Cinnaminson, NJ 08077, USA",Željko Jurjević
10.1177/03009858221075589,Bacon RL,Rebecca L.,Bacon,Talaromyces,35137606,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA",Rebecca L. Bacon
10.1177/03009858221075589,Lovell SA,Stephanie A.,Lovell,Talaromyces,35137606,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA",Stephanie A. Lovell
10.1177/03009858221075589,Rodrigues Hoffman A,Aline,Rodrigues Hoffman,Talaromyces,35137606,"University of Florida, Gainesville, FL.",University of Florida,"Department of Comparative, Diagnostic and Population Medicine, P.O. Box 100123, College of Veterinary Medicine , University of Florida , Gainesville, FL 32610-0123, USA",Aline Rodrigues Hoffman
10.1177/03009858221075589,Fratzke AP,Alycia P.,Fratzke,Talaromyces,35137606,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA",Alycia P. Fratzke
10.7759/cureus.38896,Ali W,Waleed,Ali,Pseudoallescheria,37303459,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA",Waleed Ali
10.7759/cureus.38896,Casey B,Bradley,Casey,Pseudoallescheria,37303459,"Internal Medicine, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"101 Robeson St STE 300, Fayetteville, NC 28301, USA",Bradley Casey
10.7759/cureus.38896,Al Salman I,Ilya,Al Salman,Pseudoallescheria,37303459,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA",Ilya Al Salman
10.7759/cureus.38896,Mazek H,Haitham,Mazek,Pseudoallescheria,37303459,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA",Haitham Mazek
10.7759/cureus.38896,Alemu R,Rahel,Alemu,Pseudoallescheria,37303459,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA",Rahel Alemu
10.7759/cureus.38896,Younus U,Usman,Younus,Pseudoallescheria,37303459,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA",Usman Younus
10.1093/ajcp/aqab070,DeSimone MS,Mia S,DeSimone,Scedosporium,34160012,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA",Mia S DeSimone
10.1093/ajcp/aqab070,Crothers JW,Jessica W,Crothers,Scedosporium,34160012,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA",Jessica W Crothers
10.1093/ajcp/aqab070,Solomon IH,Isaac H,Solomon,Scedosporium,34160012,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA",Isaac H Solomon
10.1093/ajcp/aqab070,Laga AC,Alvaro C,Laga,Scedosporium,34160012,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA",Alvaro C Laga
10.1016/j.jpra.2021.10.010,Koan C,Caroline,Koan,Scedosporium,34934794,"Division of Infectious Diseases, Harbor-UCLA Medical Center, Torrance, CA, United States.",Unparsed,"1000 W Carson St Suite Rb 3, Torrance, CA 90502, USA",Caroline Koan
10.1016/j.jpra.2021.10.010,Venegas RJ,Rose J.,Venegas,Scedosporium,34934794,"Division of Pathology, Harbor-UCLA Medical Center, Torrance, CA, United States.",Unparsed,"1000 W Carson St, Torrance, CA 90502, USA",Rose J. Venegas
10.1016/j.jpra.2021.10.010,Murphy RA,Richard A.,Murphy,Scedosporium,34934794,"White River Junction VA Medical Center, White River Junction, VT, United States.",Unparsed,"163 Veterans Dr, White River Junction, VT 05009, USA",Richard A. Murphy
10.1016/j.chom.2019.01.007,Limon JJ,Jose J.,Limon,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Immunology, Department of Biomedical Sciences, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Jose J. Limon
10.1016/j.chom.2019.01.007,Tang J,Jie,Tang,Malassezia,30850233,"Genomics Core, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",Unparsed,"8723 Alden Dr, Los Angeles, CA 90048, USA",Jie Tang
10.1016/j.chom.2019.01.007,Li D,Dalin,Li,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Dalin Li
10.1016/j.chom.2019.01.007,Wolf AJ,Andrea J.,Wolf,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Immunology, Department of Biomedical Sciences, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Andrea J. Wolf
10.1016/j.chom.2019.01.007,Michelsen KS,Kathrin S.,Michelsen,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Kathrin S. Michelsen
10.1016/j.chom.2019.01.007,Funari V,Vince,Funari,Malassezia,30850233,"Genomics Core, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",Unparsed,"8723 Alden Dr, Los Angeles, CA 90048, USA",Vince Funari
10.1016/j.chom.2019.01.007,Gargus M,Matthew,Gargus,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Matthew Gargus
10.1016/j.chom.2019.01.007,Nguyen C,Christopher,Nguyen,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Christopher Nguyen
10.1016/j.chom.2019.01.007,Sharma P,Purnima,Sharma,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Purnima Sharma
10.1016/j.chom.2019.01.007,Maymi VI,Viviana I.,Maymi,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Viviana I. Maymi
10.1016/j.chom.2019.01.007,Iliev ID,Iliyan D.,Iliev,Malassezia,30850233,"Department of Medicine, Weill Cornell Medical College, New York, NY 10065, USA.",Weill Cornell Medical College,"1300 York Ave, New York, NY 10065, USA",Iliyan D. Iliev
10.1016/j.chom.2019.01.007,Skalski JH,Joseph H.,Skalski,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Pulmonary and Critical Care Medicine, Mayo Clinic, Rochester, MN 55905, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Joseph H. Skalski
10.1016/j.chom.2019.01.007,Brown J,Jordan,Brown,Malassezia,30850233,"Genomics Core, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",Unparsed,"8723 Alden Dr, Los Angeles, CA 90048, USA",Jordan Brown
10.1016/j.chom.2019.01.007,Landers C,Carol,Landers,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Carol Landers
10.1016/j.chom.2019.01.007,Borneman J,James,Borneman,Malassezia,30850233,"Department of Plant Pathology and Microbiology, University of California, Riverside, Riverside, CA 92521, USA.",University of California,"Office Location: 4th Floor Multidisciplinary Research Building, University of California, Riverside, 169 Aberdeen Dr, Riverside, CA 92507, USA",James Borneman
10.1016/j.chom.2019.01.007,Braun J,Jonathan,Braun,Malassezia,30850233,"Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095, USA.",University of California,"757 Westwood Plaza, Los Angeles, CA 90095, USA",Jonathan Braun
10.1016/j.chom.2019.01.007,Targan SR,Stephan R.,Targan,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Stephan R. Targan
10.1016/j.chom.2019.01.007,McGovern DPB,Dermot P.B.,McGovern,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA",Dermot P.B. McGovern
10.1016/j.chom.2019.01.007,Underhill DM,David M.,Underhill,Malassezia,30850233,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Immunology, Department of Biomedical Sciences, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095, USA. Electronic address: david.underhill@csmc.edu.",University of California,"1 Shields Ave, Davis, CA 95616, USA",David M. Underhill
10.1111/bjd.21687,Lefferdink R,Rachel,Lefferdink,Malassezia,35633118,"Northwestern University Feinberg School of Medicine, Chicago, IL, USA.",Northwestern University Feinberg School of Medicine,"303 E Chicago Ave, Chicago, IL 60611, USA",Rachel Lefferdink
10.1111/bjd.21687,Ibler E,Erin,Ibler,Malassezia,35633118,"Northwestern University Feinberg School of Medicine, Chicago, IL, USA.",Northwestern University Feinberg School of Medicine,"303 E Chicago Ave, Chicago, IL 60611, USA",Erin Ibler
10.1111/bjd.21687,Wu B,Benedict,Wu,Malassezia,35633118,"Northwestern University Feinberg School of Medicine, Chicago, IL, USA.",Northwestern University Feinberg School of Medicine,"303 E Chicago Ave, Chicago, IL 60611, USA",Benedict Wu
10.1111/bjd.21687,Abu-Zayed H,Hajar,Abu-Zayed,Malassezia,35633118,"Northwestern University Feinberg School of Medicine, Chicago, IL, USA.",Northwestern University Feinberg School of Medicine,"303 E Chicago Ave, Chicago, IL 60611, USA",Hajar Abu-Zayed
