keyword,pubmed_id,doi,author_name,affiliation,institute,address
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Shen X,"Department of Biomedical Engineering, Center for Genomics and Computational Biology, Duke Microbiome Center, Duke University, Durham, NC 27708, USA; Terasaki Institute, Los Angeles, CA 90024, USA.",Duke University,"Durham, NC 27708, USA"
Blastomyces,36179671,10.1016/j.cell.2022.09.015,Iliev ID,"The Jill Roberts Institute for Research in Inflammatory Bowel Disease, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA; Joan and Sanford I. Weill Department of Medicine, Weill Cornell Medicine, Cornell University, New York, NY 10021, USA; Department of Microbiology and Immunology, Weill Cornell Medicine, Cornell University, New York, NY 10065, USA. Electronic address: iliev@med.cornell.edu.",Cornell University,"Ithaca, NY 14850, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Mazi PB,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Sahrmann JM,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Olsen MA,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Coler-Reilly A,"Division of Bone and Mineral Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Rauseo AM,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Pullen M,"Division of Infectious Diseases and International Medicine, University of Minnesota, Minneapolis, Minnesota, USA.",University of Minnesota,"420 Delaware St SE # D416, Minneapolis, MN 55455, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Zuniga-Moya JC,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Powderly WG,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,36366776,10.1093/cid/ciac882,Spec A,"Division of Infectious Diseases, Department of Medicine, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Blastomyces,33315302,10.1002/cpmc.132,Kujoth GC,"Department of Pediatrics, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"600 Highland Ave, Madison, WI 53792, USA"
Blastomyces,33315302,10.1002/cpmc.132,Sullivan TD,"Department of Pediatrics, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"600 Highland Ave, Madison, WI 53792, USA"
Blastomyces,33315302,10.1002/cpmc.132,Klein BS,"Department of Medical Microbiology & Immunology, University of Wisconsin-Madison, Madison, Wisconsin.",University of Wisconsin-Madison,"Microbial Sciences, 1550 Linden Dr, Madison, WI 53706, USA"
Blastomyces,37455778,10.1016/j.eucr.2023.102489,Wittmann TA,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA"
Blastomyces,37455778,10.1016/j.eucr.2023.102489,Waldoch BT,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA"
Blastomyces,37455778,10.1016/j.eucr.2023.102489,Davis CM,"Department of Urology, Medical College of Wisconsin, Milwaukee, WI, USA.",Medical College of Wisconsin,"9000 W Wisconsin Ave, Milwaukee, WI 53226, USA"
Histoplasmosis,36447609,10.1093/ofid/ofac609,Krishnan G,"Division of Infectious Diseases, Washington University School of Medicine, St Louis, Missouri, USA.",Washington University School of Medicine,"4990 Children's Pl, St. Louis, MO 63110, USA"
Histoplasmosis,36447609,10.1093/ofid/ofac609,Power M,"Department of Obstetrics and Gynecology, Mountain Area Health Education Center, Asheville, North Carolina, USA.",Unparsed,"119 Hendersonville Rd, Asheville, NC 28803, USA"
Histoplasmosis,36447609,10.1093/ofid/ofac609,Bariola JR,"Division of Infectious Diseases, University of Pittsburgh School of Medicine, Pittsburgh, Pennsylvania, USA.",University of Pittsburgh School of Medicine,"Pittsburgh, PA 15213, USA"
Histoplasmosis,36447609,10.1093/ofid/ofac609,Dare R,"Division of Infectious Diseases, University of Arkansas for Medical Sciences, Little Rock, Arkansas, USA.",University of Arkansas for Medical Sciences,"4110 Outpatient Circle Outpatient Center Second Floor, Suite 2P, Little Rock, AR 72205, USA"
Histoplasma,37819140,10.1128/msphere.00370-23,Joehnk B,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,10.1128/msphere.00370-23,Ali N,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,10.1128/msphere.00370-23,Voorhies M,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,10.1128/msphere.00370-23,Walcott K,"Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, California, USA.",University of California,"400 Parnassus Ave Second Floor, San Francisco, CA 94143, USA"
Histoplasma,37819140,10.1128/msphere.00370-23,Sil A,"Chan Zuckerberg Biohub-San Francisco, San Francisco, California, USA.",Unparsed,"499 Illinois St, San Francisco, CA 94158, USA"
Histoplasma,35404120,10.1128/mbio.03773-21,Ray SC,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA"
Histoplasma,35404120,10.1128/mbio.03773-21,Rappleye CA,"Department of Microbiology, Ohio State University, Columbus, Ohio, USA.",Ohio State University,"105, Biological Sciences Bldg, 484 W 12th Ave, Columbus, OH 43210, USA"
Histoplasma,32848006,10.1128/mSphere.00742-20,Jones GS,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,32848006,10.1128/mSphere.00742-20,Sepúlveda VE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,32848006,10.1128/mSphere.00742-20,Goldman WE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA goldman@med.unc.edu.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Voorhies M,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Cohen S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Shea TP,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Petrus S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Muñoz JF,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Poplawski S,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Goldman WE,"Department of Microbiology and Immunology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"Mary Ellen Jones Building, Chapel Hill, NC 27599, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Michael TP,"Department of Infectious Diseases, J. Craig Venter Institute, La Jolla, California, USA.",J. Craig Venter Institute,"4120 Capricorn Ln, La Jolla, CA 92037, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Cuomo CA,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, USA.",Broad Institute of MIT and Harvard,"Merkin Building, 415 Main St, Cambridge, MA 02142, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Sil A,"Department of Microbiology and Immunology, University of California, San Franciscogrid.266102.1, San Francisco, California, USA.",University of California,"1 Shields Ave, Davis, CA 95616, USA"
Histoplasma,35089059,10.1128/mbio.02574-21,Beyhan S,"Department of Biology, San Diego State University, San Diego, California, USA.",San Diego State University,"5500 Campanile Dr, San Diego, CA 92182, USA"
Microsporum,31070544,10.1177/1098612X19846987,Moriello KA,"School of Veterinary Medicine, University of Wisconsin-Madison, Madison, WI, USA.",University of Wisconsin-Madison,"Veterinary Medicine Bldg, 2015 Linden Dr, Madison, WI 53706, USA"
Microsporum,31070544,10.1177/1098612X19846987,Stuntebeck R,"Dane County Humane Society, Madison, WI, USA.",Unparsed,"5132 Voges Rd, Madison, WI 53718, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Parrish N,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Fisher SL,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Gartling A,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Craig D,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Boire N,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Khuvis J,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Riedel S,"Beth Israel Deaconess Medical Center, Boston, MA, United States.",Unparsed,"1 Deaconess Rd, Boston, MA 02215, USA"
Microsporum,33178620,10.3389/fcimb.2020.545913,Zhang S,"Department of Pathology, The Johns Hopkins University School of Medicine, The Johns Hopkins Medical Institutions, Baltimore, MD, United States.",The Johns Hopkins University School of Medicine,"600 N Wolfe St, Baltimore, MD 21287, USA"
Epidermophyton,35174019,10.7759/cureus.21210,Cohen PR,"Dermatology, University of California, Davis Medical Center, Sacramento, USA.",University of California,"3301 C St #1300, Sacramento, CA 95816, USA"
Epidermophyton,35174019,10.7759/cureus.21210,Crowley CS,"Dermatology, San Diego Family Dermatology, National City, USA.",Unparsed,"655 Euclid Ave Suite 304, National City, CA 91950, USA"
Epidermophyton,35174019,10.7759/cureus.21210,Erickson CP,"Dermatology, Compass Dermatopathology, San Diego, USA.",Unparsed,"6605 Nancy Ridge Dr #200, San Diego, CA 92121, USA"
Epidermophyton,35174019,10.7759/cureus.21210,Calame A,"Dermatology, Scripps Memorial Hospital, La Jolla, USA.",Unparsed,"10820 N Torrey Pines Rd, La Jolla, CA 92037, USA"
Epidermophyton,34164772,10.1007/s11046-021-00567-9,Liu J,"Department of Medical Mycology, Institute of Dermatology, Chinese Academy of Medical Sciences and Peking Union Medical College, Nanjing, 210042, Jiangsu, China.",Institute of Dermatology,"2121 East Coast Hwy #110, Corona Del Mar, CA 92625, USA"
Epidermophyton,34164772,10.1007/s11046-021-00567-9,Ge L,"Department of Dermatology, Affiliated Hangzhou Third Hospital, Anhui Medical University, Hangzhou, China.",Anhui Medical University,"38 Xi Hu Da Dao, Shang Cheng Qu, Hang Zhou Shi, Zhe Jiang Sheng, China, 310009"
Fusarium,35183341,10.1016/j.funbio.2021.12.002,Costa MM,"Departamento de Fitopatologia, Universidade Federal de Lavras, 37200-900, Lavras, Minas Gerais, Brazil.",Universidade Federal de Lavras,"Trevo Rotatório Professor Edmir Sá Santos Universidade Federal de - Inácio Valentim, Lavras - MG, 37203-202, Brazil"
Fusarium,35183341,10.1016/j.funbio.2021.12.002,Saleh AA,"Department of Plant Protection, College of Food and Agriculture Sciences, King Saud University, Riyadh, Saudi Arabia; Department of Plant Pathology, Throckmorton Plant Sciences Center, Kansas State University, 66506-5502, Manhattan, Kansas, USA.",King Saud University,"JMMH+8P8, Amr Ibn Alaas St, Ulaishah, Riyadh 12743, Saudi Arabia"
Fusarium,35183341,10.1016/j.funbio.2021.12.002,Melo MP,"Departamento de Fitopatologia, Universidade Federal de Lavras, 37200-900, Lavras, Minas Gerais, Brazil; Centro de Ciências Agrárias, Universidade Federal Do Piauí, Teresina, 64049-550, Teresina, Piauí, Brazil.",Universidade Federal de Lavras,"Trevo Rotatório Professor Edmir Sá Santos Universidade Federal de - Inácio Valentim, Lavras - MG, 37203-202, Brazil"
Fusarium,35183341,10.1016/j.funbio.2021.12.002,Guimarães EA,"Departamento de Fitopatologia, Universidade Federal de Lavras, 37200-900, Lavras, Minas Gerais, Brazil.",Universidade Federal de Lavras,"Trevo Rotatório Professor Edmir Sá Santos Universidade Federal de - Inácio Valentim, Lavras - MG, 37203-202, Brazil"
Fusarium,35183341,10.1016/j.funbio.2021.12.002,Esele JP,"Sererre Agriculture and Animal Production Research Institute, NARO, Soroti, Uganda.",Sererre Agriculture and Animal Production Research Institute,"PJC7+5F5, Soroti, Uganda"
Fusarium,35183341,10.1016/j.funbio.2021.12.002,Zeller KA,"USDA-APHIS-PPQ S&T, BARC-East, Bldg. 580 Powder Mill Road, Laurel, MD, 20708, USA; Department of Plant Pathology, Throckmorton Plant Sciences Center, Kansas State University, 66506-5502, Manhattan, Kansas, USA.",Kansas State University,"Manhattan, KS 66502, USA"
