keyword,pubmedId,articleTitle,author_name,affiliation,institute,address
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Boucher RC,"Marsico Lung Institute and Cystic Fibrosis Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"7009, Marsico Hall, 125 Mason Farm Rd, Chapel Hill, NC 27599, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Hickman HD,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Frelinger J,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Fierer J,"Division of Infectious Diseases, Departments of Pathology and Medicine, School of Medicine, University of California San Diego, La Jolla, California, USA.",University of California San Diego,"4168 Front St, San Diego, CA 92103, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Shubitz LF,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Leto TL,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Thompson GR,"Department of Medical Microbiology and Immunology, University of California Davis, Davis, California, USA.",University of California Davis,"Veterinary Medicine 3A, Davis, CA 95616, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Galgiani JN,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Lionakis MS,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,36166305,Immunogenetics associated with severe coccidioidomycosis,Holland SM,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
Coccidioides,33871031,Mitochondrial genomes of the human pathogens Coccidioides immitis and Coccidioides posadasii,Matute DR,"Biology Department, University of North Carolina, Chapel Hill, NC 27599, USA.",University of North Carolina,"Coker Hall, 120 South Rd, Chapel Hill, NC 27599, USA"
Coccidioides,33871031,Mitochondrial genomes of the human pathogens Coccidioides immitis and Coccidioides posadasii,Stajich JE,"Department of Microbiology and Plant Pathology, University of California, Riverside, CA 92521, USA.",University of California,"Riverside, CA 92507, USA"
Coccidioides,33871031,Mitochondrial genomes of the human pathogens Coccidioides immitis and Coccidioides posadasii,Barker BM,"Pathogen and Microbiome Institute, Northern Arizona University, Flagstaff, AZ 86011, USA.",Northern Arizona University,"1395 Knoles Dr, Flagstaff, AZ 86011, USA"
Talaromyces,31542192,The Talaromyces pinophilus species complex,Peterson SW,"National Center for Agricultural Utilization Research, Agricultural Research Service, U. S. Department of Agriculture, 1815 North University Street, Peoria, IL, 61604, USA. Electronic address: Stephen.peterson@ars.usda.gov.",1815 North University Street,"1815 N University St, Peoria, IL 61604, USA"
Talaromyces,31542192,The Talaromyces pinophilus species complex,Jurjević Ž,"EMSL Analytical, Inc., 200 Route 130 North, Cinnaminson, NJ, 08077, USA.",Unparsed,"200 US-130 North, Cinnaminson, NJ 08077, USA"
Talaromyces,35137606,Unknown,Bacon RL,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA"
Talaromyces,35137606,Unknown,Lovell SA,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA"
Talaromyces,35137606,Unknown,Rodrigues Hoffman A,"University of Florida, Gainesville, FL.",University of Florida,"Gainesville, FL 32601, USA"
Talaromyces,35137606,Unknown,Fratzke AP,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA"
Pseudoallescheria,37303459,Unusual Fungal Endocarditis Causing Disseminated Infection After Renal Transplant,Ali W,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA"
Pseudoallescheria,37303459,Unusual Fungal Endocarditis Causing Disseminated Infection After Renal Transplant,Casey B,"Internal Medicine, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"101 Robeson St STE 300, Fayetteville, NC 28301, USA"
Pseudoallescheria,37303459,Unusual Fungal Endocarditis Causing Disseminated Infection After Renal Transplant,Al Salman I,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA"
Pseudoallescheria,37303459,Unusual Fungal Endocarditis Causing Disseminated Infection After Renal Transplant,Mazek H,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA"
Pseudoallescheria,37303459,Unusual Fungal Endocarditis Causing Disseminated Infection After Renal Transplant,Alemu R,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA"
Pseudoallescheria,37303459,Unusual Fungal Endocarditis Causing Disseminated Infection After Renal Transplant,Younus U,"Cardiology, Cape Fear Valley Medical Center, Fayetteville, USA.",Unparsed,"3634 Cape Center Dr, Fayetteville, NC 28304, USA"
Scedosporium,34160012,"Scedosporium and Lomentospora Infections Are Infrequent, Difficult to Diagnose by Histology, and Highly Virulent",DeSimone MS,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA"
Scedosporium,34160012,"Scedosporium and Lomentospora Infections Are Infrequent, Difficult to Diagnose by Histology, and Highly Virulent",Crothers JW,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA"
Scedosporium,34160012,"Scedosporium and Lomentospora Infections Are Infrequent, Difficult to Diagnose by Histology, and Highly Virulent",Solomon IH,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA"
Scedosporium,34160012,"Scedosporium and Lomentospora Infections Are Infrequent, Difficult to Diagnose by Histology, and Highly Virulent",Laga AC,"Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA.",Unparsed,"Dept. of Pathology, 75 Francis St, Boston, MA 02215, USA"
Scedosporium,34934794,A surprising complication of breast augmentation surgery,Koan C,"Division of Infectious Diseases, Harbor-UCLA Medical Center, Torrance, CA, United States.",Unparsed,"1000 W Carson St Suite Rb 3, Torrance, CA 90502, USA"
Scedosporium,34934794,A surprising complication of breast augmentation surgery,Venegas RJ,"Division of Pathology, Harbor-UCLA Medical Center, Torrance, CA, United States.",Unparsed,"1000 W Carson St, Torrance, CA 90502, USA"
Scedosporium,34934794,A surprising complication of breast augmentation surgery,Murphy RA,"White River Junction VA Medical Center, White River Junction, VT, United States.",Unparsed,"163 Veterans Dr, White River Junction, VT 05009, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Limon JJ,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Immunology, Department of Biomedical Sciences, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Tang J,"Genomics Core, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",Unparsed,"8723 Alden Dr, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Li D,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Wolf AJ,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Immunology, Department of Biomedical Sciences, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Michelsen KS,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Funari V,"Genomics Core, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",Unparsed,"8723 Alden Dr, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Gargus M,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Nguyen C,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Sharma P,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Maymi VI,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Iliev ID,"Department of Medicine, Weill Cornell Medical College, New York, NY 10065, USA.",Weill Cornell Medical College,"1300 York Ave, New York, NY 10065, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Skalski JH,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA; Division of Pulmonary and Critical Care Medicine, Mayo Clinic, Rochester, MN 55905, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Brown J,"Genomics Core, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",Unparsed,"8723 Alden Dr, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Landers C,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Borneman J,"Department of Plant Pathology and Microbiology, University of California, Riverside, Riverside, CA 92521, USA.",University of California,"Riverside, CA 92507, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Braun J,"Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA 90095, USA.",University of California,"757 Westwood Plaza, Los Angeles, CA 90095, USA"
Malassezia,30850233,Malassezia Is Associated with Crohn's Disease and Exacerbates Colitis in Mouse Models,Targan SR,"F. Widjaja Inflammatory Bowel and Immunobiology Research Institute, Cedars-Sinai Medical Center, Los Angeles, CA 90048, USA.",F. Widjaja Inflammatory Bowel and Immunobiology Research Institute,"8720 Beverly., Blvd., Beverly Building, Lower Level, Los Angeles, CA 90048, USA"
