doi,author_name,given_name,family_name,keyword,pubmed_id,affiliation,institute,address
10.1128/mbio.03272-21,Rossi A,Antonio,Rossi,Paracoccidioides,35012355,"Department of Genetics, Ribeirão Preto Medical School, University of São Paulo, Ribeirão Preto, São Paulo, Brazil.",University of São Paulo,"Av. Bandeirantes, 3900 - Vila Monte Alegre, Ribeirão Preto - SP, 14049-900, Brazil"
10.1128/mbio.03272-21,Martinez-Rossi NM,Nilce M.,Martinez-Rossi,Paracoccidioides,35012355,"Department of Genetics, Ribeirão Preto Medical School, University of São Paulo, Ribeirão Preto, São Paulo, Brazil.",University of São Paulo,"Av. Bandeirantes, 3900 - Vila Monte Alegre, Ribeirão Preto - SP, 14049-900, Brazil"
10.1128/mbio.03272-21,Alves LL,Lysangela L.,Alves,Paracoccidioides,35012355,"Gene Expression Regulation Laboratory, Carlos Chagas Institute, Fiocruz, Curitiba, PR, Brazil.",Carlos Chagas Institute,"Rua Professor Algacyr Munhoz Mader, 3775 - Cidade Industrial de Curitiba, Curitiba - PR, 81310-020, Brazil"
10.1128/mbio.03272-21,Casadevall A,Arturo,Casadevall,Paracoccidioides,35012355,"Department of Molecular Microbiology and Immunology, Johns Hopkins Bloomberg School of Public Health, Baltimore, Maryland, USA.",Johns Hopkins Bloomberg School of Public Health,"615 N Wolfe St, Baltimore, MD 21205, USA"
10.1128/mbio.03272-21,Rodrigues ML,Marcio L.,Rodrigues,Paracoccidioides,35012355,"Instituto de Microbiologia Paulo de Góes, Universidade Federal do Rio de Janeiro, Rio de Janeiro, Brazil.",Universidade Federal do Rio de Janeiro,"CENTRO DE CIÊNCIAS DA SAÚDE - BLOCO I - Cidade Universitária, Rio de Janeiro - RJ, 21941-902, Brazil"
10.1128/mbio.03272-21,Almeida F,Fausto,Almeida,Paracoccidioides,35012355,"Department of Biochemistry and Immunology, Ribeirao Preto Medical School, University of São Paulo, Ribeirao Preto, São Paulo, Brazil.",University of São Paulo,"Campus da USP - Cidade Universitária, Ribeirão Preto - SP, 14040-900, Brazil"
10.1097/DAD.0000000000002601,Brown M,Madeline,Brown,Coccidioides,38055960,"University of Maryland School of Medicine, Baltimore, MD.",University of Maryland School of Medicine,"737 W Lombard St, Baltimore, MD 21201, USA"
10.1097/DAD.0000000000002601,Zhou AE,Albert E.,Zhou,Coccidioides,38055960,"Department of Dermatology, UConn Health, Farmington, CT.",Unparsed,"21 South Rd, Farmington, CT 06032, USA"
10.1097/DAD.0000000000002601,Jaffe DF,David F.,Jaffe,Coccidioides,38055960,"Tideway Dermatology, Affiliate of Anne Arundel Dermatology, Bel Air, MD; and.",Unparsed,"615 W MacPhail Rd, Bel Air, MD 21014, USA"
10.1097/DAD.0000000000002601,Pfau RG,Richard G.,Pfau,Coccidioides,38055960,"Dermatopathology Department of Anne Arundel Dermatology, Glen Burnie, MD.",Unparsed,"810 Landmark Dr, Glen Burnie, MD 21061, USA"
10.1172/jci.insight.159491,Hsu AP,Amy P.,Hsu,Coccidioides,36166305,"Department of Cell Biology and Molecular Genetics, University of Maryland, College Park, Maryland, USA.",University of Maryland,"1109 Microbiology Building, 4062 Campus Dr, College Park, MD 20742, USA"
10.1172/jci.insight.159491,Korzeniowska A,Agnieszka,Korzeniowska,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Aguilar CC,Cynthia C.,Aguilar,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Gu J,Jingwen,Gu,Coccidioides,36166305,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA"
10.1172/jci.insight.159491,Karlins E,Eric,Karlins,Coccidioides,36166305,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA"
10.1172/jci.insight.159491,Oler AJ,Andrew J.,Oler,Coccidioides,36166305,"Bioinformatics and Computational Biosciences Branch, Office of Cyber Infrastructure and Computational Biology, NIAID, NIH, Bethesda, Maryland, USA.",Unparsed,"49 Convent Dr, Bethesda, MD 20894, USA"
10.1172/jci.insight.159491,Chen G,Gang,Chen,Coccidioides,36166305,"Marsico Lung Institute and Cystic Fibrosis Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"7009, Marsico Hall, 125 Mason Farm Rd, Chapel Hill, NC 27599, USA"
10.1172/jci.insight.159491,Reynoso GV,Glennys V.,Reynoso,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Davis J,Joie,Davis,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Chaput A,Alexandria,Chaput,Coccidioides,36166305,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA"
10.1172/jci.insight.159491,Peng T,Tao,Peng,Coccidioides,36166305,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA"
10.1172/jci.insight.159491,Sun L,Ling,Sun,Coccidioides,36166305,"Department of Respiratory and Critical Care Medicine, Laboratory of Pulmonary Immunology and Inflammation, West China Hospital, Sichuan University, Chengdu, Sichuan Province, China.",Sichuan University,"37 Guo Xue Xiang, Wu Hou Qu, Cheng Du Shi, Si Chuan Sheng, China, 610041"
10.1172/jci.insight.159491,Lack JB,Justin B.,Lack,Coccidioides,36166305,"Advanced Biomedical Computational Science, Frederick National Laboratory for Cancer Research, Leidos Biomedical Research, Inc., Frederick, Maryland, USA.",Frederick National Laboratory for Cancer Research,"5705 Industry Ln, Frederick, MD 21704, USA"
10.1172/jci.insight.159491,Bays DJ,Derek J.,Bays,Coccidioides,36166305,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
10.1172/jci.insight.159491,Stewart ER,Ethan R.,Stewart,Coccidioides,36166305,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
10.1172/jci.insight.159491,Waldman SE,Sarah E.,Waldman,Coccidioides,36166305,"Department of Internal Medicine, Division of Infectious Diseases, UC Davis Health, Sacramento, California, USA.",Unparsed,"4150 V St, Sacramento, CA 95817, USA"
10.1172/jci.insight.159491,Powell DA,Daniel A.,Powell,Coccidioides,36166305,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
10.1172/jci.insight.159491,Donovan FM,Fariba M.,Donovan,Coccidioides,36166305,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
10.1172/jci.insight.159491,Desai JV,Jigar V.,Desai,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Pouladi N,Nima,Pouladi,Coccidioides,36166305,"The Center for Applied Genetics and Genomic Medicine, Department of Medicine, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1657 E Helen St, Tucson, AZ 85721, USA"
10.1172/jci.insight.159491,Long Priel DA,Debra A.,Long Priel,Coccidioides,36166305,"Neutrophil Monitoring Laboratory, Applied/Developmental Research Directorate, Leidos Biomedical Research, Inc, Frederick National Laboratory for Cancer Research, Frederick, Maryland, USA.",Neutrophil Monitoring Laboratory,"221 S Figueroa St #510, Los Angeles, CA 90012, USA"
10.1172/jci.insight.159491,Yamanaka D,Daisuke,Yamanaka,Coccidioides,36166305,"Laboratory for Immunopharmacology of Microbial Products, School of Pharmacy, Tokyo University of Pharmacy and Life Sciences, Hachioji, Tokyo, Japan.",Tokyo University of Pharmacy and Life Sciences,"1432-1 Horinouchi, Hachioji, Tokyo 192-0392, Japan"
10.1172/jci.insight.159491,Rosenzweig SD,Sergio D.,Rosenzweig,Coccidioides,36166305,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA"
10.1172/jci.insight.159491,Niemela JE,Julie E.,Niemela,Coccidioides,36166305,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA"
10.1172/jci.insight.159491,Stoddard J,Jennifer,Stoddard,Coccidioides,36166305,"Immunology Service, Department of Laboratory Medicine, Clinical Center and.",Department of Laboratory Medicine,"320 Superior Ave # 190, Newport Beach, CA 92663, USA"
10.1172/jci.insight.159491,Freeman AF,Alexandra F.,Freeman,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Zerbe CS,Christa S.,Zerbe,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Kuhns DB,Douglas B.,Kuhns,Coccidioides,36166305,"Neutrophil Monitoring Laboratory, Applied/Developmental Research Directorate, Leidos Biomedical Research, Inc, Frederick National Laboratory for Cancer Research, Frederick, Maryland, USA.",Neutrophil Monitoring Laboratory,"221 S Figueroa St #510, Los Angeles, CA 90012, USA"
10.1172/jci.insight.159491,Lussier YA,Yves A.,Lussier,Coccidioides,36166305,"The Center for Applied Genetics and Genomic Medicine, Department of Medicine, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1657 E Helen St, Tucson, AZ 85721, USA"
10.1172/jci.insight.159491,Olivier KN,Kenneth N.,Olivier,Coccidioides,36166305,"Laboratory of Chronic Airway Infection, Pulmonary Branch, National Heart, Lung, and Blood Institute, NIH, Bethesda, Maryland, USA.",and Blood Institute,"114 Pereira Drive UCI, C Student Center, Irvine, CA 92617, USA"
10.1172/jci.insight.159491,Boucher RC,Richard C.,Boucher,Coccidioides,36166305,"Marsico Lung Institute and Cystic Fibrosis Research Center, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina, USA.",University of North Carolina at Chapel Hill,"7009, Marsico Hall, 125 Mason Farm Rd, Chapel Hill, NC 27599, USA"
10.1172/jci.insight.159491,Hickman HD,Heather D.,Hickman,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Frelinger J,Jeffrey,Frelinger,Coccidioides,36166305,"Department of Immunobiology, University of Arizona, Tucson, Arizona, USA.",University of Arizona,"1656 E Mabel St, Tucson, AZ 85721, USA"
10.1172/jci.insight.159491,Fierer J,Joshua,Fierer,Coccidioides,36166305,"Division of Infectious Diseases, Departments of Pathology and Medicine, School of Medicine, University of California San Diego, La Jolla, California, USA.",University of California San Diego,"4168 Front St, San Diego, CA 92103, USA"
10.1172/jci.insight.159491,Shubitz LF,Lisa F.,Shubitz,Coccidioides,36166305,"Valley Fever Center for Excellence, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1656 E Mabel St, Tucson, AZ 85724, USA"
10.1172/jci.insight.159491,Leto TL,Thomas L.,Leto,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Thompson GR,George R.,Thompson,Coccidioides,36166305,"Department of Medical Microbiology and Immunology, University of California Davis, Davis, California, USA.",University of California Davis,"Veterinary Medicine 3A, Davis, CA 95616, USA"
10.1172/jci.insight.159491,Galgiani JN,John N.,Galgiani,Coccidioides,36166305,"Department of Medicine, University of Arizona College of Medicine-Tucson, Tucson, Arizona, USA.",University of Arizona College of Medicine-Tucson,"1501 N Campbell Ave, Tucson, AZ 85724, USA"
10.1172/jci.insight.159491,Lionakis MS,Michail S.,Lionakis,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1172/jci.insight.159491,Holland SM,Steven M.,Holland,Coccidioides,36166305,"Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Diseases (NIAID), NIH, Bethesda, Maryland, USA.",National Institute of Allergy and Infectious Diseases (NIAID),"31 Center Dr # 7A03, Bethesda, MD 20892, USA"
10.1093/g3journal/jkab132,de Melo Teixeira M,Marcus,de Melo Teixeira,Coccidioides,33871031,"Faculty of Medicine, University of Brasília-DF, Brasília, Federal District 70910-3300, Brazil.",University of Brasília-DF,"Brasilia, Federal District, 70910-900, Brazil"
10.1093/g3journal/jkab132,Lang BF,B Franz,Lang,Coccidioides,33871031,"Robert Cedergren Centre for Bioinformatics and Génomiques, Département de Biochimie, Université de Montréal, Montréal, Quebec H3C 3J7, Canada.",Université de Montréal,"2900 Bd Édouard-Montpetit, Montréal, QC H3T 1J4, Canada"
10.1093/g3journal/jkab132,Matute DR,Daniel R,Matute,Coccidioides,33871031,"Biology Department, University of North Carolina, Chapel Hill, NC 27599, USA.",University of North Carolina,"Coker Hall, 120 South Rd, Chapel Hill, NC 27599, USA"
10.1093/g3journal/jkab132,Stajich JE,Jason E,Stajich,Coccidioides,33871031,"Department of Microbiology and Plant Pathology, University of California, Riverside, CA 92521, USA.",University of California,"Riverside, CA 92507, USA"
10.1093/g3journal/jkab132,Barker BM,Bridget M,Barker,Coccidioides,33871031,"Pathogen and Microbiome Institute, Northern Arizona University, Flagstaff, AZ 86011, USA.",Northern Arizona University,"1395 Knoles Dr, Flagstaff, AZ 86011, USA"
10.1016/j.funbio.2019.06.007,Peterson SW,Stephen W.,Peterson,Talaromyces,31542192,"National Center for Agricultural Utilization Research, Agricultural Research Service, U. S. Department of Agriculture, 1815 North University Street, Peoria, IL, 61604, USA. Electronic address: Stephen.peterson@ars.usda.gov.",1815 North University Street,"1815 N University St, Peoria, IL 61604, USA"
10.1016/j.funbio.2019.06.007,Jurjević Ž,Željko,Jurjević,Talaromyces,31542192,"EMSL Analytical, Inc., 200 Route 130 North, Cinnaminson, NJ, 08077, USA.",Unparsed,"200 US-130 North, Cinnaminson, NJ 08077, USA"
10.1177/03009858221075589,Bacon RL,Rebecca L.,Bacon,Talaromyces,35137606,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA"
10.1177/03009858221075589,Lovell SA,Stephanie A.,Lovell,Talaromyces,35137606,"Texas A&M University, College Station, TX.",Texas A&M University,"125 Spence St, College Station, TX 77843, USA"
10.1177/03009858221075589,Rodrigues Hoffman A,Aline,Rodrigues Hoffman,Talaromyces,35137606,"University of Florida, Gainesville, FL.",University of Florida,"Gainesville, FL 32601, USA"
